x,y,z,type
-425.89482987185147,321.9619973486522,0.0,tcells
-165.00220945647374,10.340256296950884,0.0,tcells
-313.8311975254087,120.28281042863455,0.0,tcells
-417.764030048608,275.6517896597437,0.0,tcells
-123.28767123287673,-159.5227574016792,0.0,tcells
-363.14626601855946,-233.0534688466637,0.0,tcells
-475.0331418471056,599.8232434821034,0.0,tcells
-367.5651789659744,-540.7865665046398,0.0,tcells
-107.73309765797615,-313.65444100751216,0.0,tcells
-336.4560318161732,-218.02916482545294,0.0,tcells
-490.0574458683164,-446.75209898365,0.0,tcells
-492.53203711886874,-0.2651347768448886,0.0,tcells
-174.01679186920018,-4.860804242156405,0.0,tcells
-481.9266460450729,-493.0623066725585,0.0,tcells
-484.93150684931504,522.9341581970834,0.0,tcells
-328.6787450287229,-295.09500662836945,0.0,tcells
-313.47768448961557,151.03844454264254,0.0,tcells
-437.3840035351303,-478.21475916924436,0.0,tcells
-88.28988068935041,-190.8086610693769,0.0,tcells
-349.0057445868316,-479.45205479452056,0.0,tcells
-38.79805567830317,-437.73751657092356,0.0,tcells
-520.8130799823243,492.70879363676545,0.0,tcells
-319.1338930623067,-249.1383119752541,0.0,tcells
-451.3477684489615,399.3813521873619,0.0,tcells
-418.11754308440123,244.89615554573584,0.0,tcells
-387.7154220061865,-94.12284577993813,0.0,tcells
-390.7202828104286,-309.5890410958904,0.0,tcells
-96.95095006628372,-175.25408749447638,0.0,tcells
-72.91206363234642,-344.9403446752099,0.0,tcells
-420.2386212991604,-509.3239063190455,0.0,tcells
-490.94122845779935,-508.2633672116659,0.0,tcells
-404.6840477242598,568.0070702607159,0.0,tcells
-306.05391073795846,43.216968625718096,0.0,tcells
-108.26336721166598,-344.4100751215201,0.0,tcells
-503.1374281926646,492.35528060097226,0.0,tcells
-494.12284577993813,507.73309765797603,0.0,tcells
-416.17322138753866,-232.34644277507732,0.0,tcells
-465.1347768448961,-554.7503314184711,0.0,tcells
-90.05744586831639,-314.00795404330535,0.0,tcells
-282.8988068935042,-187.98055678303137,0.0,tcells
-99.07202828104289,-329.2090145824127,0.0,tcells
-105.96553247901016,-190.63190455148032,0.0,tcells
-158.99248784798937,-189.74812196199736,0.0,tcells
-463.7207247017234,-462.48342907644724,0.0,tcells
-518.8687582854618,15.466195315952291,0.0,tcells
-378.70083959346,-78.92178524083079,0.0,tcells
-399.3813521873619,-294.0344675209898,0.0,tcells
-466.3720724701723,584.2686699072028,0.0,tcells
-98.7185152452497,-298.45338046840476,0.0,tcells
-535.3071144498454,-522.9341581970835,0.0,tcells
-400.0883782589483,275.4750331418471,0.0,tcells
-286.6106937693327,166.06274856385323,0.0,tcells
-568.5373398144056,-368.62571807335394,0.0,tcells
22.006186478126438,-515.687140963323,0.0,tcells
-431.19752540874947,-47.282368537339835,0.0,tcells
-124.52496685815288,-251.78965974370306,0.0,tcells
-63.72072470172333,-329.7392841361025,0.0,tcells
-433.3186036235086,429.78347326557673,0.0,tcells
-435.0861688024746,306.7609368095448,0.0,tcells
-437.9142730888201,-508.9703932832523,0.0,tcells
-295.62527618205917,150.86168802474594,0.0,tcells
-467.7861246133451,491.8250110472825,0.0,tcells
-409.10296067167474,260.097216084843,0.0,tcells
-476.2704374723818,507.3795846221831,0.0,tcells
-379.05435262925323,-109.67741935483866,0.0,tcells
-151.39195757843572,-266.8139637649138,0.0,tcells
-396.37649138311974,-78.5682722050376,0.0,tcells
-475.9169244365886,538.1352187361908,0.0,tcells
-355.36897923110917,-310.1193106495802,0.0,tcells
-182.6778612461335,10.693769332744182,0.0,tcells
-564.6486964206805,-91.64825452938578,0.0,tcells
-330.7998232434821,-449.0499337163058,0.0,tcells
-261.6880247459125,57.88775961113561,0.0,tcells
-269.46531153336275,134.95360141405217,0.0,tcells
-196.28811312417145,-312.41714538223596,0.0,tcells
-123.64118426866992,-190.27839151568713,0.0,tcells
